student_id,event_timestamp,cgpa,dsa_score,system_design_score,dbms_score,oop_proficiency,cloud_devops_score,web_dev_score,problem_solving_score,aptitude_score,communication_score,teamwork_score,github_projects_count,internship_duration_months,certifications_count,hackathons_participated,mock_interview_score,curriculum_updated_year,domain_code,technical_skill_mean,soft_skill_mean,industry_exposure_score,practical_experience_score,curriculum_age_years
CSE_0735,2026-01-01 00:00:00+00:00,6.79,0,42,99,1,63,2,68.4,17,68.0,38,14,11,0,8,69,2019,3,34.5,58.13333333333333,75.5,94.75,7
CSE_0736,2026-01-01 00:00:00+00:00,9.39,18,18,50,49,36,74,94.48,29,42.0,53,5,8,1,1,31,2020,1,40.833333333333336,63.160000000000004,36.5,38.75,6
CSE_0737,2026-01-01 00:00:00+00:00,6.96,30,68,72,11,26,37,91.0,25,52.0,89,9,2,0,6,10,2018,1,40.666666666666664,77.33333333333333,38.0,49.33333333333333,8
CSE_0738,2026-01-01 00:00:00+00:00,9.08,79,50,31,89,54,60,91.48,15,82.0,32,10,2,3,0,9,2022,4,60.5,68.49333333333334,37.0,29.166666666666664,4
CSE_0739,2026-01-01 00:00:00+00:00,7.2,13,10,74,22,28,77,70.36,76,96.0,32,11,1,4,1,38,2022,0,37.333333333333336,66.12,43.0,32.33333333333333,4
CSE_0740,2026-01-01 00:00:00+00:00,6.88,52,11,7,17,19,50,51.08,38,88.0,71,6,3,5,5,97,2022,2,26.0,70.02666666666666,52.0,41.5,4
CSE_0741,2026-01-01 00:00:00+00:00,7.31,47,73,96,61,24,89,72.12,32,66.0,19,0,11,3,4,30,2021,4,65.0,52.373333333333335,49.5,47.08333333333333,5
CSE_0742,2026-01-01 00:00:00+00:00,6.51,68,7,86,95,69,47,69.0,25,52.0,15,0,1,3,7,11,2022,3,62.0,45.333333333333336,32.0,29.166666666666668,4
CSE_0743,2026-01-01 00:00:00+00:00,8.74,89,23,88,61,62,20,89.72,47,46.0,20,15,12,1,1,79,2018,1,57.166666666666664,51.906666666666666,66.5,73.75,8
CSE_0744,2026-01-01 00:00:00+00:00,7.51,61,91,71,37,35,53,60.24,64,30.0,44,9,8,3,0,37,2024,3,58.0,44.74666666666667,50.0,44.33333333333333,2
CSE_0745,2026-01-01 00:00:00+00:00,6.16,91,40,44,66,1,55,81.48,37,28.0,89,1,11,1,6,66,2024,4,49.5,66.16000000000001,48.5,56.916666666666664,2
CSE_0746,2026-01-01 00:00:00+00:00,9.5,65,35,85,37,21,93,87.68,1,76.0,86,9,9,4,5,65,2022,4,56.0,83.22666666666667,69.0,66.0,4
CSE_0747,2026-01-01 00:00:00+00:00,6.92,63,100,58,66,95,58,66.12,5,40.0,81,14,6,4,7,51,2018,2,73.33333333333333,62.373333333333335,76.5,76.41666666666666,8
CSE_0748,2026-01-01 00:00:00+00:00,7.72,69,84,3,93,15,71,77.48,45,40.0,61,2,7,5,7,4,2019,1,55.833333333333336,59.49333333333334,59.0,51.333333333333336,7
CSE_0749,2026-01-01 00:00:00+00:00,9.53,62,71,66,60,17,50,72.64,49,100.0,30,11,2,1,1,10,2024,4,54.333333333333336,67.54666666666667,33.5,35.25,2
CSE_0750,2026-01-01 00:00:00+00:00,8.12,72,54,28,0,68,19,62.12,37,36.0,41,0,5,0,7,24,2020,3,40.166666666666664,46.373333333333335,30.0,40.833333333333336,6
CSE_0751,2026-01-01 00:00:00+00:00,5.58,32,8,28,93,53,95,52.08,87,32.0,11,13,9,4,5,34,2021,2,51.5,31.69333333333333,77.0,75.33333333333334,5
CSE_0752,2026-01-01 00:00:00+00:00,9.7,40,46,97,44,99,85,64.64,17,28.0,64,4,5,5,8,34,2018,3,68.5,52.21333333333333,60.5,53.91666666666667,8
CSE_0753,2026-01-01 00:00:00+00:00,8.14,88,14,97,95,29,58,55.48,26,66.0,72,14,12,0,6,21,2024,1,63.5,64.49333333333333,73.0,90.16666666666666,2
CSE_0754,2026-01-01 00:00:00+00:00,6.67,47,47,27,27,44,70,85.36,40,70.0,2,14,0,4,1,36,2024,2,43.666666666666664,52.45333333333334,46.5,36.416666666666664,2
CSE_0755,2026-01-01 00:00:00+00:00,5.7,12,81,76,20,18,8,91.68,71,50.0,89,2,5,4,7,85,2023,2,35.833333333333336,76.89333333333333,50.0,45.5,3
CSE_0756,2026-01-01 00:00:00+00:00,8.97,72,41,78,12,86,0,60.28,91,62.0,8,0,12,5,8,54,2019,2,48.166666666666664,43.42666666666667,70.0,65.0,7
CSE_0757,2026-01-01 00:00:00+00:00,8.1,76,59,86,26,33,28,74.68,73,84.0,50,7,2,5,6,74,2020,0,51.333333333333336,69.56,54.0,44.666666666666664,6
CSE_0758,2026-01-01 00:00:00+00:00,7.67,30,83,43,99,12,62,89.52,16,86.0,15,11,10,2,3,95,2020,2,54.833333333333336,63.50666666666666,62.5,66.08333333333333,6
CSE_0759,2026-01-01 00:00:00+00:00,9.47,74,69,89,6,42,71,82.76,61,96.0,87,10,2,3,8,98,2020,3,58.5,88.58666666666666,57.0,59.166666666666664,6
CSE_0760,2026-01-01 00:00:00+00:00,8.94,67,11,3,21,61,55,76.28,28,86.0,77,5,2,3,3,94,2018,3,36.333333333333336,79.76,34.5,28.75,8
CSE_0761,2026-01-01 00:00:00+00:00,5.76,97,1,89,73,92,67,40.24,57,66.0,2,8,9,0,3,71,2019,1,69.83333333333333,36.080000000000005,46.0,56.16666666666667,7
CSE_0762,2026-01-01 00:00:00+00:00,6.56,3,6,8,52,99,34,38.0,69,34.0,97,2,10,3,8,63,2022,4,33.666666666666664,56.333333333333336,61.0,63.833333333333336,4
CSE_0763,2026-01-01 00:00:00+00:00,6.24,18,79,4,78,21,2,58.68,77,28.0,96,8,10,0,7,19,2023,4,33.666666666666664,60.89333333333334,58.5,74.08333333333334,3
CSE_0764,2026-01-01 00:00:00+00:00,8.72,69,2,55,78,51,6,53.08,21,24.0,23,8,9,4,3,97,2019,0,43.5,33.36,62.0,56.16666666666667,7
CSE_0765,2026-01-01 00:00:00+00:00,5.17,97,2,95,3,51,26,38.56,5,74.0,72,15,10,2,7,3,2019,2,45.666666666666664,61.52,80.5,90.41666666666667,7
CSE_0766,2026-01-01 00:00:00+00:00,7.85,81,26,83,95,35,0,68.64,25,84.0,12,14,7,2,7,17,2024,0,53.333333333333336,54.879999999999995,71.0,79.33333333333333,2
CSE_0767,2026-01-01 00:00:00+00:00,8.81,12,39,49,22,72,90,78.72,38,60.0,1,11,12,4,6,50,2019,1,47.333333333333336,46.57333333333333,83.0,83.16666666666666,7
CSE_0768,2026-01-01 00:00:00+00:00,9.38,22,32,74,69,18,79,72.36,11,24.0,70,14,4,5,5,67,2018,1,49.0,55.45333333333334,70.5,63.08333333333333,8
CSE_0769,2026-01-01 00:00:00+00:00,6.71,82,91,14,87,37,70,33.44,98,62.0,20,12,3,1,7,19,2023,4,63.5,38.48,53.0,63.0,3
CSE_0770,2026-01-01 00:00:00+00:00,9.11,74,0,31,83,69,43,45.28,13,94.0,18,11,12,1,6,8,2018,1,50.0,52.42666666666667,71.0,83.16666666666666,8
CSE_0771,2026-01-01 00:00:00+00:00,5.55,0,7,27,100,78,86,48.08,21,68.0,88,0,8,3,4,79,2023,2,49.666666666666664,68.02666666666666,42.0,38.33333333333333,3
CSE_0772,2026-01-01 00:00:00+00:00,9.23,87,100,21,83,56,40,48.52,50,84.0,46,2,8,5,3,25,2023,3,64.5,59.50666666666667,51.5,39.25,3
CSE_0773,2026-01-01 00:00:00+00:00,5.64,53,31,16,75,19,74,33.76,22,84.0,21,5,0,0,1,24,2024,1,44.666666666666664,46.25333333333333,12.5,15.416666666666666,2
CSE_0774,2026-01-01 00:00:00+00:00,6.99,70,47,58,32,8,41,89.0,47,94.0,74,7,1,2,7,67,2018,0,42.666666666666664,85.66666666666667,42.0,45.5,8
CSE_0775,2026-01-01 00:00:00+00:00,8.99,88,100,89,27,31,32,40.2,70,82.0,32,3,7,3,8,40,2023,2,61.166666666666664,51.4,55.5,57.41666666666667,3
CSE_0776,2026-01-01 00:00:00+00:00,5.75,84,3,70,7,3,49,34.44,49,80.0,31,4,4,4,3,58,2019,1,36.0,48.48,41.5,32.25,7
CSE_0777,2026-01-01 00:00:00+00:00,6.15,14,93,56,0,49,62,48.76,88,38.0,63,8,6,5,3,44,2018,1,45.666666666666664,49.919999999999995,58.5,47.41666666666667,8
CSE_0778,2026-01-01 00:00:00+00:00,8.61,64,69,25,36,81,99,66.68,12,24.0,84,5,0,2,4,40,2023,2,62.333333333333336,58.22666666666667,28.0,26.666666666666664,3
CSE_0779,2026-01-01 00:00:00+00:00,8.6,75,18,24,62,4,36,91.64,84,62.0,38,11,11,0,1,37,2020,1,36.5,63.879999999999995,52.0,61.49999999999999,6
CSE_0780,2026-01-01 00:00:00+00:00,8.21,70,31,9,21,19,58,64.76,9,30.0,83,6,9,0,6,18,2018,3,34.666666666666664,59.25333333333333,49.5,62.75,8
CSE_0781,2026-01-01 00:00:00+00:00,8.47,14,8,44,69,86,80,32.72,54,96.0,71,6,11,1,4,13,2024,4,50.166666666666664,66.57333333333334,53.5,61.08333333333333,2
CSE_0782,2026-01-01 00:00:00+00:00,7.71,20,11,82,20,74,98,46.56,8,44.0,41,3,4,3,5,20,2021,2,50.833333333333336,43.85333333333333,40.5,37.416666666666664,5
CSE_0783,2026-01-01 00:00:00+00:00,6.26,18,10,10,95,36,47,84.92,78,88.0,100,3,10,4,3,14,2018,0,36.0,90.97333333333334,54.5,47.41666666666667,8
CSE_0784,2026-01-01 00:00:00+00:00,6.73,59,45,76,34,21,4,73.2,51,52.0,8,3,11,2,7,2,2018,1,39.833333333333336,44.4,59.0,65.33333333333333,8
CSE_0785,2026-01-01 00:00:00+00:00,5.91,92,15,52,78,57,47,49.08,1,46.0,24,13,2,0,7,36,2018,4,56.833333333333336,39.693333333333335,48.5,62.41666666666667,8
CSE_0786,2026-01-01 00:00:00+00:00,9.54,88,0,71,4,67,95,77.6,24,94.0,88,14,9,2,4,45,2023,0,54.166666666666664,86.53333333333335,68.5,73.91666666666666,3
CSE_0787,2026-01-01 00:00:00+00:00,7.92,32,62,67,59,92,2,55.16,12,50.0,96,10,11,4,5,15,2018,0,52.333333333333336,67.05333333333333,76.0,74.16666666666666,8
CSE_0788,2026-01-01 00:00:00+00:00,7.0,48,20,94,45,43,46,93.2,97,52.0,1,4,11,2,2,13,2021,3,49.333333333333336,48.73333333333333,48.5,48.916666666666664,5
CSE_0789,2026-01-01 00:00:00+00:00,7.31,95,29,27,49,33,61,53.8,50,28.0,18,4,1,3,0,8,2022,4,49.0,33.266666666666666,22.5,12.25,4
CSE_0790,2026-01-01 00:00:00+00:00,9.74,34,12,74,47,76,98,44.96,57,74.0,19,7,1,1,8,6,2018,2,56.833333333333336,45.98666666666667,40.5,49.25,8
CSE_0791,2026-01-01 00:00:00+00:00,5.77,43,33,64,5,41,13,34.16,33,44.0,92,8,8,2,8,13,2020,4,33.166666666666664,56.72,64.0,72.0,6
CSE_0792,2026-01-01 00:00:00+00:00,7.93,89,3,48,88,8,62,63.08,34,66.0,69,1,12,5,2,5,2021,4,49.666666666666664,66.02666666666666,57.0,44.833333333333336,5
CSE_0793,2026-01-01 00:00:00+00:00,7.53,10,27,46,55,94,60,71.64,2,68.0,16,10,3,1,3,84,2022,0,48.666666666666664,51.879999999999995,39.0,43.33333333333333,4
CSE_0794,2026-01-01 00:00:00+00:00,8.06,98,94,51,58,6,30,33.64,58,78.0,88,6,3,4,6,14,2023,3,56.166666666666664,66.54666666666667,50.5,45.25,3
CSE_0795,2026-01-01 00:00:00+00:00,5.09,71,58,87,28,67,94,84.8,69,80.0,67,0,6,1,1,51,2018,3,67.5,77.26666666666667,21.5,21.25,8
CSE_0796,2026-01-01 00:00:00+00:00,9.36,77,26,53,70,18,16,41.2,47,62.0,93,15,9,2,2,71,2022,4,43.333333333333336,65.39999999999999,65.5,68.75,4
CSE_0797,2026-01-01 00:00:00+00:00,9.66,73,68,59,76,93,23,50.08,63,46.0,83,0,9,2,5,33,2020,4,65.33333333333333,59.69333333333333,43.0,45.0,6
CSE_0798,2026-01-01 00:00:00+00:00,7.83,65,24,56,17,30,22,47.72,18,86.0,2,3,12,5,7,0,2021,1,35.666666666666664,45.24,73.5,68.25,5
CSE_0799,2026-01-01 00:00:00+00:00,8.48,45,2,46,1,34,81,93.8,66,44.0,86,9,1,0,0,95,2021,0,34.833333333333336,74.60000000000001,20.5,23.916666666666668,5
CSE_0800,2026-01-01 00:00:00+00:00,9.61,8,96,30,7,56,49,87.24,81,60.0,50,6,2,5,3,68,2023,2,41.0,65.74666666666667,44.5,31.083333333333332,3
CSE_0801,2026-01-01 00:00:00+00:00,8.54,2,67,45,74,84,77,90.68,72,52.0,81,1,2,2,0,93,2023,2,58.166666666666664,74.56,15.0,8.166666666666666,3
CSE_0802,2026-01-01 00:00:00+00:00,5.76,84,24,25,96,60,78,78.04,75,88.0,25,10,5,1,1,85,2023,3,61.166666666666664,63.68000000000001,39.0,41.666666666666664,3
CSE_0803,2026-01-01 00:00:00+00:00,7.88,25,19,4,53,30,78,59.6,4,54.0,55,1,2,5,7,19,2022,0,34.833333333333336,56.199999999999996,44.5,34.416666666666664,4
CSE_0804,2026-01-01 00:00:00+00:00,8.03,71,33,83,37,82,69,89.12,66,50.0,99,0,10,5,5,79,2018,3,62.5,79.37333333333333,57.5,47.91666666666667,8
CSE_0805,2026-01-01 00:00:00+00:00,7.12,47,25,51,47,94,26,47.64,10,76.0,63,9,4,0,8,6,2019,2,48.333333333333336,62.21333333333333,48.0,62.666666666666664,7
CSE_0806,2026-01-01 00:00:00+00:00,8.68,65,4,74,26,52,14,80.64,93,68.0,7,1,3,2,1,6,2021,4,39.166666666666664,51.879999999999995,20.0,14.833333333333334,5
CSE_0807,2026-01-01 00:00:00+00:00,9.67,69,98,53,19,31,49,56.12,67,28.0,80,12,2,2,2,49,2019,0,53.166666666666664,54.70666666666667,42.0,41.333333333333336,7
CSE_0808,2026-01-01 00:00:00+00:00,9.63,27,60,32,11,65,35,67.2,68,60.0,94,14,7,4,8,1,2024,0,38.333333333333336,73.73333333333333,81.5,83.08333333333333,2
CSE_0809,2026-01-01 00:00:00+00:00,7.25,92,91,49,42,58,7,76.04,0,78.0,36,6,9,0,8,46,2021,1,56.5,63.34666666666667,54.5,70.25,5
CSE_0810,2026-01-01 00:00:00+00:00,5.57,25,92,37,60,9,78,35.36,90,100.0,96,8,2,4,5,13,2023,4,50.166666666666664,77.12,49.5,43.25,3
CSE_0811,2026-01-01 00:00:00+00:00,9.92,24,8,26,30,1,2,74.12,91,70.0,26,5,5,4,2,30,2018,4,15.166666666666666,56.70666666666667,43.5,33.75,8
CSE_0812,2026-01-01 00:00:00+00:00,9.19,11,49,97,90,65,61,33.92,62,50.0,44,9,12,4,4,49,2018,3,62.166666666666664,42.64,74.0,71.0,8
CSE_0813,2026-01-01 00:00:00+00:00,5.62,4,5,14,95,59,46,78.72,28,38.0,3,1,6,3,1,60,2021,0,37.166666666666664,39.906666666666666,31.5,23.583333333333332,5
CSE_0814,2026-01-01 00:00:00+00:00,9.6,97,82,95,60,87,76,34.72,81,90.0,85,11,6,4,6,40,2022,3,82.83333333333333,69.90666666666667,68.0,65.66666666666666,4
CSE_0815,2026-01-01 00:00:00+00:00,9.35,47,59,60,73,16,97,75.24,11,86.0,89,14,1,5,7,13,2024,4,58.666666666666664,83.41333333333334,68.0,61.83333333333333,2
CSE_0816,2026-01-01 00:00:00+00:00,7.59,36,43,20,66,95,87,59.84,76,38.0,95,9,2,1,5,4,2023,1,57.833333333333336,64.28,39.5,45.58333333333333,3
CSE_0817,2026-01-01 00:00:00+00:00,7.96,78,10,45,90,15,95,95.88,40,36.0,87,14,11,5,7,74,2018,0,55.5,72.96,93.0,91.0,8
CSE_0818,2026-01-01 00:00:00+00:00,7.0,43,65,68,34,15,60,51.12,1,78.0,98,9,9,5,1,4,2024,4,47.5,75.70666666666666,63.0,51.0,2
CSE_0819,2026-01-01 00:00:00+00:00,5.27,99,46,5,94,45,31,64.76,36,46.0,36,12,9,2,2,63,2024,1,53.333333333333336,48.919999999999995,59.5,61.75,2
CSE_0820,2026-01-01 00:00:00+00:00,6.68,14,72,37,14,38,93,90.72,44,44.0,95,8,3,3,6,28,2018,2,44.666666666666664,76.57333333333334,50.5,49.91666666666667,8
CSE_0821,2026-01-01 00:00:00+00:00,9.01,42,84,61,15,30,12,84.76,79,32.0,70,6,6,4,0,74,2020,4,40.666666666666664,62.25333333333333,43.0,31.5,6
CSE_0822,2026-01-01 00:00:00+00:00,5.02,47,87,85,12,87,0,79.76,47,42.0,32,10,1,2,6,4,2024,2,53.0,51.25333333333333,45.5,48.75,2
CSE_0823,2026-01-01 00:00:00+00:00,6.67,86,97,61,34,0,33,95.92,23,54.0,30,0,2,0,5,95,2018,3,51.833333333333336,59.973333333333336,17.5,24.583333333333332,8
CSE_0824,2026-01-01 00:00:00+00:00,6.99,69,85,81,74,10,61,37.84,98,78.0,54,11,6,0,7,35,2020,2,63.333333333333336,56.61333333333334,54.5,69.41666666666666,6
CSE_0825,2026-01-01 00:00:00+00:00,7.69,45,2,77,58,84,78,92.28,21,46.0,11,8,6,2,6,78,2018,4,57.333333333333336,49.76,54.0,58.66666666666667,8
CSE_0826,2026-01-01 00:00:00+00:00,9.6,42,75,73,20,3,77,85.16,99,46.0,10,1,9,1,3,18,2018,2,48.333333333333336,47.053333333333335,36.0,39.83333333333333,8
CSE_0827,2026-01-01 00:00:00+00:00,6.73,20,91,45,53,70,92,72.6,10,42.0,87,3,2,2,2,63,2024,0,61.833333333333336,67.2,24.0,20.333333333333332,2
CSE_0828,2026-01-01 00:00:00+00:00,6.73,22,29,12,74,25,97,56.32,57,58.0,71,8,11,2,2,21,2022,4,43.166666666666664,61.77333333333333,56.5,58.25,4
CSE_0829,2026-01-01 00:00:00+00:00,8.69,79,89,94,29,49,81,49.8,45,34.0,31,15,0,3,3,33,2022,1,70.16666666666667,38.266666666666666,49.5,46.25,4
CSE_0830,2026-01-01 00:00:00+00:00,7.26,46,20,93,47,11,70,40.8,28,58.0,56,3,11,0,8,55,2023,2,47.833333333333336,51.6,53.5,69.08333333333333,3
CSE_0831,2026-01-01 00:00:00+00:00,6.12,14,27,2,34,94,92,95.12,34,76.0,37,15,2,0,8,16,2018,0,43.833333333333336,69.37333333333333,55.0,70.83333333333334,8
CSE_0832,2026-01-01 00:00:00+00:00,7.26,24,89,93,85,80,30,88.04,14,22.0,59,2,4,4,1,75,2023,3,66.83333333333333,56.34666666666667,32.5,20.083333333333332,3
CSE_0833,2026-01-01 00:00:00+00:00,5.7,35,61,5,37,96,63,83.56,59,20.0,85,0,6,5,4,88,2023,3,49.5,62.85333333333333,45.0,32.5,3
CSE_0834,2026-01-01 00:00:00+00:00,5.88,74,32,92,30,74,24,35.76,94,26.0,97,6,3,2,0,55,2023,2,54.333333333333336,52.919999999999995,27.5,22.75,3
CSE_0835,2026-01-01 00:00:00+00:00,7.49,50,84,7,77,91,37,42.44,41,62.0,18,14,12,2,3,16,2023,3,57.666666666666664,40.81333333333333,73.5,78.91666666666666,3
CSE_0836,2026-01-01 00:00:00+00:00,7.09,14,34,43,23,95,13,67.84,42,88.0,83,5,12,1,1,73,2021,1,37.0,79.61333333333333,46.5,50.416666666666664,5
CSE_0837,2026-01-01 00:00:00+00:00,9.57,67,51,32,48,64,7,75.76,79,20.0,55,9,10,0,7,91,2024,4,44.833333333333336,50.25333333333333,60.5,76.41666666666667,2
CSE_0838,2026-01-01 00:00:00+00:00,6.81,20,33,80,95,46,90,40.72,73,94.0,13,15,10,1,3,81,2024,0,60.666666666666664,49.24,66.5,75.41666666666667,2
CSE_0839,2026-01-01 00:00:00+00:00,7.9,12,40,74,99,91,53,94.24,48,28.0,32,3,0,3,4,17,2021,2,61.5,51.413333333333334,28.0,22.0,5
CSE_0840,2026-01-01 00:00:00+00:00,8.16,85,50,76,31,52,1,35.64,63,88.0,9,5,5,4,3,44,2018,3,49.166666666666664,44.21333333333333,46.0,37.5,8
CSE_0841,2026-01-01 00:00:00+00:00,5.07,18,46,49,54,70,80,37.04,31,58.0,79,5,1,1,4,95,2021,4,52.833333333333336,58.01333333333333,26.5,29.583333333333332,5
CSE_0842,2026-01-01 00:00:00+00:00,8.32,33,81,10,78,1,100,35.16,63,72.0,63,12,11,0,4,77,2018,1,50.5,56.72,61.5,75.08333333333333,8
CSE_0843,2026-01-01 00:00:00+00:00,5.89,77,57,94,57,23,77,82.44,1,60.0,63,15,2,3,4,55,2022,3,64.16666666666667,68.48,57.0,55.833333333333336,4
CSE_0844,2026-01-01 00:00:00+00:00,9.81,67,74,27,98,3,88,71.28,23,58.0,61,3,3,2,2,79,2024,3,59.5,63.42666666666667,26.5,23.25,2
CSE_0845,2026-01-01 00:00:00+00:00,5.74,51,56,69,2,18,55,87.8,86,86.0,67,13,5,3,6,49,2019,0,41.833333333333336,80.26666666666667,65.5,67.41666666666667,7
CSE_0846,2026-01-01 00:00:00+00:00,7.07,26,22,40,79,25,93,68.6,65,80.0,90,12,5,5,2,57,2020,1,47.5,79.53333333333333,61.5,50.083333333333336,6
CSE_0847,2026-01-01 00:00:00+00:00,5.43,28,47,15,68,74,92,51.4,37,58.0,91,5,6,1,1,17,2024,1,54.0,66.8,31.5,32.916666666666664,2
CSE_0848,2026-01-01 00:00:00+00:00,9.98,27,21,67,84,39,83,59.72,30,28.0,42,9,4,0,2,79,2021,2,53.5,43.24,33.0,40.166666666666664,5
CSE_0849,2026-01-01 00:00:00+00:00,7.51,34,16,98,9,49,84,32.96,25,30.0,79,10,6,1,2,80,2021,0,48.333333333333336,47.32,44.0,48.33333333333333,5
CSE_0850,2026-01-01 00:00:00+00:00,7.98,7,68,47,82,42,60,38.2,28,84.0,58,7,1,2,7,6,2022,2,51.0,60.06666666666666,42.0,45.5,4
CSE_0851,2026-01-01 00:00:00+00:00,5.34,15,10,55,24,74,21,93.6,66,62.0,51,12,0,2,3,75,2021,0,33.166666666666664,68.86666666666666,39.5,39.25,5
CSE_0852,2026-01-01 00:00:00+00:00,8.75,35,93,63,67,66,34,57.24,77,58.0,96,2,11,0,2,97,2018,1,59.666666666666664,70.41333333333334,36.5,44.24999999999999,8
CSE_0853,2026-01-01 00:00:00+00:00,6.05,29,14,58,60,11,100,94.12,24,74.0,18,3,9,5,4,9,2018,0,45.333333333333336,62.04,58.5,48.25,8
CSE_0854,2026-01-01 00:00:00+00:00,9.49,17,90,89,28,66,15,75.2,47,88.0,20,9,7,4,3,68,2019,0,50.833333333333336,61.06666666666666,59.0,52.66666666666667,7
CSE_0855,2026-01-01 00:00:00+00:00,6.03,1,34,61,18,26,49,32.72,64,70.0,21,12,0,3,8,84,2019,0,31.5,41.24,56.0,58.0,7
CSE_0856,2026-01-01 00:00:00+00:00,5.95,48,32,75,42,53,42,88.28,52,82.0,8,11,11,3,7,2,2024,4,48.666666666666664,59.42666666666667,79.0,84.0,2
CSE_0857,2026-01-01 00:00:00+00:00,5.18,76,83,10,65,65,16,80.64,66,82.0,8,13,1,2,6,82,2019,4,52.5,56.879999999999995,51.5,55.75,7
CSE_0858,2026-01-01 00:00:00+00:00,7.36,3,15,100,73,48,79,41.44,89,48.0,72,14,10,1,7,43,2018,1,53.0,53.81333333333333,74.5,88.08333333333333,8
CSE_0859,2026-01-01 00:00:00+00:00,7.82,89,33,88,60,15,57,88.4,17,42.0,26,0,11,1,4,98,2023,0,57.0,52.13333333333333,41.5,47.08333333333333,3
CSE_0860,2026-01-01 00:00:00+00:00,5.33,88,65,17,42,1,1,89.96,8,84.0,16,3,9,5,3,69,2023,1,35.666666666666664,63.31999999999999,56.0,44.5,3
CSE_0861,2026-01-01 00:00:00+00:00,8.88,93,98,18,24,59,3,43.04,37,50.0,43,10,5,4,6,13,2019,4,49.166666666666664,45.346666666666664,63.5,60.416666666666664,7
CSE_0862,2026-01-01 00:00:00+00:00,7.27,74,39,86,19,53,84,82.0,86,92.0,44,9,0,1,0,3,2019,0,59.166666666666664,72.66666666666667,22.0,21.0,7
CSE_0863,2026-01-01 00:00:00+00:00,7.62,6,27,54,47,29,38,61.76,20,26.0,7,9,9,3,5,17,2018,2,33.5,31.586666666666662,65.0,66.0,8
CSE_0864,2026-01-01 00:00:00+00:00,7.2,94,46,81,82,83,97,54.04,64,24.0,79,11,2,1,7,92,2022,4,80.5,52.346666666666664,48.5,57.75,4
CSE_0865,2026-01-01 00:00:00+00:00,7.0,73,38,25,86,37,93,85.84,20,94.0,17,13,6,4,6,98,2024,4,58.666666666666664,65.61333333333333,72.0,70.33333333333334,2
CSE_0866,2026-01-01 00:00:00+00:00,7.8,38,69,5,23,27,5,79.04,26,72.0,32,8,11,3,1,51,2021,4,27.833333333333332,61.01333333333334,58.0,54.5,5
CSE_0867,2026-01-01 00:00:00+00:00,5.78,12,72,3,10,24,80,57.52,69,50.0,0,7,7,1,6,37,2024,0,33.5,35.84,50.5,59.25,2
CSE_0868,2026-01-01 00:00:00+00:00,5.91,30,19,28,97,95,88,41.44,43,80.0,75,10,3,3,5,79,2020,3,59.5,65.48,52.0,50.83333333333333,6
CSE_0869,2026-01-01 00:00:00+00:00,9.31,70,0,58,54,9,68,71.88,99,74.0,5,3,11,2,4,19,2023,2,43.166666666666664,50.29333333333333,51.5,54.08333333333333,3
CSE_0870,2026-01-01 00:00:00+00:00,9.73,62,71,97,27,59,68,34.16,27,62.0,40,11,2,2,3,87,2023,2,64.0,45.38666666666666,42.5,42.75,3
CSE_0871,2026-01-01 00:00:00+00:00,6.87,55,86,16,68,41,19,90.36,44,28.0,54,6,0,5,0,98,2018,1,47.5,57.45333333333334,32.0,14.0,8
CSE_0872,2026-01-01 00:00:00+00:00,6.35,41,62,42,62,39,63,59.32,16,84.0,4,9,11,2,1,43,2024,0,51.5,49.10666666666666,56.0,56.83333333333333,2
CSE_0873,2026-01-01 00:00:00+00:00,8.22,60,66,79,58,96,15,36.32,39,90.0,58,2,8,1,6,50,2018,4,62.333333333333336,61.44,43.0,50.5,8
CSE_0874,2026-01-01 00:00:00+00:00,7.04,41,3,65,4,76,50,80.28,2,34.0,79,8,9,4,2,18,2020,3,39.833333333333336,64.42666666666666,59.5,52.41666666666667,6
CSE_0875,2026-01-01 00:00:00+00:00,5.13,55,57,33,50,41,36,87.64,75,88.0,17,9,5,3,4,67,2024,0,45.333333333333336,64.21333333333332,52.5,50.583333333333336,2
CSE_0876,2026-01-01 00:00:00+00:00,5.78,35,24,7,20,46,72,80.84,75,90.0,48,3,5,0,7,96,2020,0,34.0,72.94666666666667,36.0,47.833333333333336,6
CSE_0877,2026-01-01 00:00:00+00:00,8.58,83,46,12,11,36,68,87.76,65,64.0,81,1,8,2,7,65,2019,3,42.666666666666664,77.58666666666666,47.5,51.916666666666664,7
CSE_0878,2026-01-01 00:00:00+00:00,8.29,67,37,7,49,79,41,46.88,45,72.0,64,9,0,2,5,12,2024,4,46.666666666666664,60.96,38.5,39.75,2
CSE_0879,2026-01-01 00:00:00+00:00,5.14,6,14,93,3,21,56,70.88,85,50.0,82,4,5,0,4,61,2020,0,32.166666666666664,67.62666666666667,30.5,38.91666666666667,6
CSE_0880,2026-01-01 00:00:00+00:00,6.11,53,62,95,41,56,65,92.8,86,42.0,53,1,11,0,1,60,2021,2,62.0,62.6,32.0,38.166666666666664,5
CSE_0881,2026-01-01 00:00:00+00:00,6.16,0,20,99,83,83,8,40.0,29,78.0,60,13,4,1,8,29,2021,2,48.833333333333336,59.333333333333336,60.0,72.0,5
CSE_0882,2026-01-01 00:00:00+00:00,8.36,43,98,93,37,26,99,65.92,68,88.0,7,9,12,3,0,97,2023,3,66.0,53.64000000000001,60.0,56.0,3
